host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_category
141508996,Britt,Manhattan,40.72498,-73.97604,Private room,95,1,6,1.49,1,160,cheap
4427256,Dani,Brooklyn,40.71581,-73.95546,Entire home/apt,215,90,0,0.0,1,328,expensive
331328,Amir,Manhattan,40.80526,-73.93818,Entire home/apt,95,14,2,0.6,3,3,cheap
201791531,Monica,Brooklyn,40.71682,-73.95446,Private room,66,182,0,0.0,1,157,cheap
30283594,Kara,Manhattan,40.74378,-73.97356,Entire home/apt,239,29,0,0.0,121,364,expensive
30283594,Kara,Manhattan,40.74361,-73.97523,Entire home/apt,239,29,0,0.0,121,364,expensive
30283594,Kara,Manhattan,40.74271,-73.97533,Entire home/apt,209,29,0,0.0,121,184,expensive
107434423,Blueground,Manhattan,40.70399,-74.00908,Entire home/apt,306,90,0,0.0,232,281,expensive
243297214,Coronado,Brooklyn,40.71084,-73.95875,Private room,60,4,3,0.76,1,0,cheap
110062861,Anwar,Manhattan,40.81461,-73.94635,Entire home/apt,110,4,5,1.23,2,214,medium
238766198,Lily,Brooklyn,40.71235,-73.93963,Private room,67,2,9,1.99,1,345,cheap
155993704,Mariah,Brooklyn,40.68385,-73.90653,Private room,75,1,3,0.93,1,364,cheap
5611846,Bradley,Manhattan,40.72847,-74.00094,Entire home/apt,200,3,0,0.0,1,0,expensive
210218219,Ruth,Bronx,40.81694,-73.89627,Private room,60,1,8,1.97,1,308,cheap
79729447,Joe,Bronx,40.8149,-73.81545,Entire home/apt,125,3,1,1.0,1,365,medium
22819324,Patricia,Brooklyn,40.69678,-73.90828,Private room,50,2,1,1.0,2,0,cheap
243333842,Matthias,Manhattan,40.72186,-73.99696,Entire home/apt,172,2,8,1.98,1,42,expensive
18562674,Belkis,Manhattan,40.8276,-73.94457,Private room,58,1,4,0.85,2,365,cheap
192383231,Bryan,Bronx,40.81894,-73.91418,Private room,49,2,2,2.0,1,0,cheap
122559140,Javicia,Brooklyn,40.68912,-73.97903,Entire home/apt,133,25,1,1.0,1,0,medium
23260853,Rich,Queens,40.76889,-73.92957,Entire home/apt,125,2,4,0.92,1,14,medium
3048319,Carlos,Manhattan,40.76188,-73.99925,Entire home/apt,250,30,0,0.0,2,342,expensive
238959309,Angel,Bronx,40.82095,-73.89522,Private room,100,2,0,0.0,1,179,cheap
5945833,Daniel,Manhattan,40.72888,-73.98109,Entire home/apt,240,3,7,1.79,1,99,expensive
231704,Judith,Manhattan,40.7897,-73.97909,Entire home/apt,317,30,0,0.0,3,358,expensive
15336905,Michelle,Brooklyn,40.68837,-73.9356,Private room,57,2,0,0.0,1,61,cheap
189114879,WhitneyTheo,Brooklyn,40.72751,-73.95693,Entire home/apt,175,2,2,0.56,1,103,expensive
133030103,Amaury,Bronx,40.89308,-73.85076,Private room,41,7,2,0.58,1,357,cheap
157430725,Fiona,Brooklyn,40.66757,-73.99487,Entire home/apt,180,2,5,1.72,3,0,expensive
200239515,Shogo,Queens,40.74482,-73.89256,Private room,35,30,0,0.0,15,61,cheap
243526828,Kay,Brooklyn,40.63979,-73.89647,Entire home/apt,200,3,3,1.13,1,357,expensive
242544120,Benjamin,Brooklyn,40.68226,-73.92643,Private room,60,3,1,0.25,1,0,cheap
40846857,Kaylin,Brooklyn,40.67241,-73.95041,Private room,70,2,0,0.0,2,66,cheap
10120673,Alexo  JC,Manhattan,40.76121,-73.98813,Entire home/apt,220,5,5,1.95,2,1,expensive
226314382,Dina,Brooklyn,40.65292,-73.95677,Shared room,25,1,8,1.73,1,0,cheap
243556325,Sa,Brooklyn,40.61268,-73.98857,Entire home/apt,100,30,0,0.0,1,312,cheap
112430492,Justin,Manhattan,40.83591,-73.94033,Private room,75,1,5,1.19,1,0,cheap
39427266,Alison,Queens,40.73288,-73.86438,Entire home/apt,108,210,0,0.0,1,270,medium
243627109,Veronica,Manhattan,40.75169,-73.97302,Private room,250,4,2,1.15,1,76,expensive
49625765,Ilham,Queens,40.709,-73.81431,Private room,62,2,9,2.33,1,13,cheap
158739,Zahavah Cara,Brooklyn,40.66311,-73.94356,Private room,65,2,2,1.15,2,81,cheap
10434070,Pit,Manhattan,40.80419,-73.96603,Entire home/apt,180,5,4,0.85,1,4,expensive
1403333,Brett,Manhattan,40.72612,-73.99494,Entire home/apt,325,2,5,1.24,1,31,expensive
10557160,Alex,Brooklyn,40.675,-73.9631,Private room,50,3,10,2.19,1,0,cheap
24979823,Jen,Brooklyn,40.65504,-73.96113,Private room,70,3,0,0.0,1,50,cheap
233732841,Ori,Manhattan,40.83495,-73.94682,Entire home/apt,150,1,0,0.0,2,79,medium
243766178,Lola,Bronx,40.83619,-73.84916,Private room,52,4,1,0.22,1,0,cheap
12198291,Nick,Manhattan,40.74458,-74.00644,Shared room,180,1,0,0.0,1,0,expensive
1197307,Evie,Manhattan,40.85326,-73.93813,Entire home/apt,80,3,0,0.0,1,12,cheap
243787623,Howard,Brooklyn,40.6994,-73.92186,Entire home/apt,90,7,10,2.26,1,66,cheap
55202404,Regina,Manhattan,40.77914,-73.95049,Entire home/apt,100,30,1,0.44,1,50,cheap
1575044,Dana,Brooklyn,40.70176,-73.92684,Entire home/apt,135,3,7,1.96,1,117,medium
238119405,Julia,Brooklyn,40.6835,-73.9074,Private room,51,1,11,2.41,5,166,cheap
238779678,Dustin,Manhattan,40.72704,-73.98916,Private room,55,30,0,0.0,9,365,cheap
238779678,Dustin,Manhattan,40.72586,-73.98874,Private room,55,30,0,0.0,9,332,cheap
238779678,Dustin,Manhattan,40.72625,-73.98884,Private room,55,30,0,0.0,9,340,cheap
219517861,Sonder NYC,Manhattan,40.74697,-73.97537,Entire home/apt,282,2,7,1.93,327,125,expensive
219517861,Sonder NYC,Manhattan,40.7472,-73.97418,Entire home/apt,192,29,0,0.0,327,363,expensive
219517861,Sonder NYC,Manhattan,40.74898,-73.97534,Entire home/apt,202,29,0,0.0,327,365,expensive
219517861,Sonder NYC,Manhattan,40.74927,-73.9739,Entire home/apt,169,29,2,0.6,327,332,expensive
219517861,Sonder NYC,Manhattan,40.74706,-73.97594,Entire home/apt,200,29,0,0.0,327,311,expensive
219517861,Sonder NYC,Manhattan,40.74864,-73.97407,Entire home/apt,169,29,1,0.48,327,220,expensive
219517861,Sonder NYC,Manhattan,40.74915,-73.97557,Entire home/apt,172,29,2,0.75,327,338,expensive
219517861,Sonder NYC,Manhattan,40.74781,-73.97601,Entire home/apt,202,29,1,0.47,327,338,expensive
219517861,Sonder NYC,Manhattan,40.74725,-73.97404,Entire home/apt,160,29,0,0.0,327,318,medium
219517861,Sonder NYC,Manhattan,40.74918,-73.97379,Entire home/apt,204,29,0,0.0,327,158,expensive
216419980,Billie,Manhattan,40.8242,-73.95106,Entire home/apt,112,30,0,0.0,1,365,medium
33783958,Paul,Brooklyn,40.68106,-73.97304,Entire home/apt,150,4,1,0.41,1,63,medium
243931948,Alli,Brooklyn,40.71765,-73.96254,Entire home/apt,179,2,2,0.47,1,2,expensive
39079982,Mansi,Manhattan,40.7908,-73.94491,Private room,99,1,6,1.49,1,0,cheap
243944082,Mani,Brooklyn,40.65215,-73.9647,Entire home/apt,110,13,0,0.0,1,8,medium
19303369,Hiroki,Manhattan,40.8647,-73.92353,Private room,29,30,0,0.0,37,1,cheap
130827164,Julia,Manhattan,40.7718,-73.95556,Private room,150,2,5,1.4,2,345,medium
209376540,Jing,Queens,40.76813,-73.84542,Entire home/apt,60,30,0,0.0,1,121,cheap
109516888,Becky,Manhattan,40.81052,-73.95973,Private room,175,6,1,0.25,1,252,expensive
1458110,Molly,Manhattan,40.72835,-74.00053,Private room,78,4,0,0.0,2,13,cheap
35004442,Perrian,Brooklyn,40.697,-73.93788,Private room,96,2,2,1.82,1,103,cheap
25214775,Alex,Manhattan,40.72774,-73.98857,Entire home/apt,240,2,0,0.0,1,9,expensive
38786890,Sancar,Brooklyn,40.69151,-73.96059,Entire home/apt,120,3,2,0.82,1,113,medium
200380610,Pranjal,Manhattan,40.76259,-73.98667,Entire home/apt,190,30,0,0.0,65,365,expensive
200380610,Pranjal,Manhattan,40.77903,-73.95071,Entire home/apt,210,30,0,0.0,65,364,expensive
200380610,Pranjal,Manhattan,40.76193,-73.98573,Entire home/apt,310,30,0,0.0,65,338,expensive
9979861,Tessa,Brooklyn,40.69617,-73.93763,Private room,66,1,0,0.0,1,0,cheap
6663384,Christine,Brooklyn,40.68502,-74.0051,Entire home/apt,100,2,4,0.93,1,0,cheap
244082709,Jfk,Queens,40.65953,-73.76923,Private room,75,1,8,1.86,7,179,cheap
136943521,Shemar,Brooklyn,40.69501,-73.91125,Shared room,30,1,11,2.34,1,157,cheap
244135864,Alanna,Brooklyn,40.70305,-73.93127,Entire home/apt,69,2,4,0.86,1,0,cheap
113805886,Yaacov,Manhattan,40.77883,-73.9505,Entire home/apt,206,30,0,0.0,33,217,expensive
33299125,Natalia,Brooklyn,40.68199,-73.95131,Entire home/apt,150,15,1,1.0,1,146,medium
62305875,Scarlett,Brooklyn,40.71304,-73.96729,Entire home/apt,107,30,1,0.55,1,53,medium
28917776,Tito,Manhattan,40.78139,-73.95379,Private room,87,2,2,2.0,1,76,cheap
34943243,Maya,Queens,40.76273,-73.90869,Private room,48,2,1,0.22,1,0,cheap
48328095,Maisie,Brooklyn,40.67651,-73.96681,Entire home/apt,82,6,5,1.25,1,42,cheap
63116168,Alex,Brooklyn,40.65027,-73.9608,Entire home/apt,105,3,1,0.29,1,38,medium
191011879,Conor,Manhattan,40.75449,-73.9677,Private room,250,1,0,0.0,2,268,expensive
244217480,Vlad,Staten Island,40.54857,-74.17628,Entire home/apt,83,30,3,0.9,1,316,cheap
3104336,Amy,Brooklyn,40.70094,-73.93013,Private room,35,90,0,0.0,1,326,cheap
244182582,Milena,Manhattan,40.72088,-73.99312,Private room,86,30,0,0.0,4,310,cheap
244182582,Milena,Manhattan,40.71933,-73.99431,Private room,76,30,0,0.0,4,339,cheap
244231812,Joshua,Brooklyn,40.70084,-73.93033,Private room,80,1,0,0.0,1,341,cheap
850498,Aaron,Manhattan,40.78028,-73.95528,Entire home/apt,149,30,0,0.0,1,62,medium
165725362,Janey,Manhattan,40.71358,-73.99091,Entire home/apt,150,30,7,1.84,2,88,medium
204704622,Momoyo,Queens,40.74063,-73.87732,Private room,33,29,1,1.0,7,34,cheap
244197139,Brooke,Manhattan,40.72004,-73.99486,Private room,62,30,0,0.0,5,249,cheap
165860505,Rosario,Manhattan,40.77705,-73.96038,Private room,90,1,4,0.88,1,0,cheap
244171850,Jocelyn,Queens,40.70083,-73.90802,Private room,47,35,0,0.0,10,331,cheap
244197139,Brooke,Manhattan,40.72158,-73.9941,Private room,62,30,0,0.0,5,188,cheap
244171850,Jocelyn,Queens,40.70296,-73.90602,Private room,47,35,0,0.0,10,365,cheap
244171850,Jocelyn,Queens,40.70075,-73.90741,Private room,47,45,0,0.0,10,330,cheap
26178450,Cory,Manhattan,40.7548,-73.99818,Private room,90,2,10,2.34,1,14,cheap
214863971,Elenora And Jason,Brooklyn,40.62063,-73.9244,Private room,40,2,10,2.34,2,43,cheap
118566355,Luis  Tiana,Brooklyn,40.68875,-73.9761,Private room,90,2,1,1.0,1,83,cheap
51810229,Moaz,Queens,40.69903,-73.90961,Entire home/apt,150,28,0,0.0,1,197,medium
139033454,Dardana,Manhattan,40.7645,-73.98862,Private room,70,2,1,1.0,1,3,cheap
88367005,Karla,Brooklyn,40.68949,-73.90588,Private room,36,1,1,0.24,1,0,cheap
178793639,Alexandra,Manhattan,40.72835,-74.00159,Entire home/apt,175,3,0,0.0,1,157,expensive
224340103,Vincent,Brooklyn,40.70927,-73.94684,Private room,75,1,2,0.44,2,151,cheap
17535511,Celina,Brooklyn,40.69573,-73.95076,Entire home/apt,150,2,0,0.0,1,0,medium
3910399,Stephan And Leo,Manhattan,40.76211,-73.99873,Entire home/apt,295,3,2,1.0,2,39,expensive
3910399,Stephan And Leo,Manhattan,40.76063,-73.99863,Entire home/apt,295,3,2,0.52,2,2,expensive
244438661,Bel,Manhattan,40.7966,-73.97428,Private room,125,3,1,0.35,2,0,medium
76484622,Felix,Manhattan,40.72824,-74.00259,Entire home/apt,215,4,2,0.53,1,148,expensive
43811211,Jon,Manhattan,40.71612,-73.99273,Entire home/apt,299,2,5,2.05,1,324,expensive
45499169,Michael,Manhattan,40.72927,-74.00003,Entire home/apt,146,30,1,0.23,1,89,medium
230165497,Lara,Manhattan,40.76607,-73.9826,Entire home/apt,140,30,1,0.35,4,327,medium
200380610,Pranjal,Manhattan,40.73512,-73.98614,Entire home/apt,235,30,0,0.0,65,242,expensive
97172649,Gigi,Manhattan,40.74974,-73.98094,Private room,200,5,0,0.0,1,263,expensive
168495229,Daisy,Brooklyn,40.66661,-73.95367,Private room,48,5,2,0.48,1,15,cheap
244197139,Brooke,Manhattan,40.72033,-73.99527,Private room,66,30,1,0.36,5,125,cheap
244171850,Jocelyn,Queens,40.70246,-73.90604,Private room,47,30,0,0.0,10,340,cheap
238779678,Dustin,Manhattan,40.72621,-73.99028,Private room,59,30,0,0.0,9,310,cheap
244197139,Brooke,Manhattan,40.72013,-73.99524,Private room,59,30,0,0.0,5,125,cheap
489448,Tina,Brooklyn,40.6994,-73.92607,Private room,70,5,6,1.57,2,99,cheap
244171850,Jocelyn,Queens,40.70285,-73.90798,Private room,47,30,0,0.0,10,290,cheap
244171850,Jocelyn,Queens,40.70124,-73.90774,Private room,47,30,0,0.0,10,323,cheap
9864136,Anthony,Brooklyn,40.68491,-73.91324,Entire home/apt,85,30,1,0.25,26,312,cheap
244557149,Vincent,Manhattan,40.76226,-73.95808,Entire home/apt,300,1,8,1.88,1,168,expensive
244544373,Valerie,Staten Island,40.63763,-74.08268,Private room,100,1,0,0.0,2,365,cheap
159587137,Wene,Brooklyn,40.68995,-73.9675,Entire home/apt,220,3,0,0.0,2,159,expensive
244573712,Daniel,Manhattan,40.71411,-73.99375,Entire home/apt,145,2,3,0.79,1,0,medium
244197139,Brooke,Manhattan,40.72106,-73.99501,Private room,67,30,0,0.0,5,137,cheap
99791908,Lera,Queens,40.75756,-73.91931,Private room,70,5,1,0.29,2,0,cheap
10414780,Matan,Manhattan,40.74149,-73.99701,Entire home/apt,139,3,4,1.17,1,58,medium
244602318,Stanley,Manhattan,40.75114,-73.99831,Entire home/apt,123,30,0,0.0,1,341,medium
51268465,Sebastian,Manhattan,40.79467,-73.96923,Entire home/apt,135,1,1,0.3,1,0,medium
244182582,Milena,Manhattan,40.72064,-73.99305,Private room,73,30,0,0.0,4,364,cheap
47518086,Timothy,Manhattan,40.81393,-73.93632,Private room,35,1,4,1.11,1,2,cheap
9630772,Nada,Manhattan,40.73621,-73.98729,Private room,120,4,0,0.0,2,12,medium
112439306,빈나,Manhattan,40.7318,-73.97999,Private room,125,4,1,0.24,1,0,medium
53750726,Luis,Manhattan,40.76711,-73.98732,Entire home/apt,200,3,5,1.21,1,13,expensive
9212686,Kelly,Brooklyn,40.68991,-73.93695,Private room,55,2,1,0.27,1,0,cheap
244671957,Sofia,Manhattan,40.73251,-73.99602,Entire home/apt,130,80,0,0.0,1,214,medium
244473721,Pam,Brooklyn,40.68411,-73.94616,Entire home/apt,200,2,4,1.38,1,344,expensive
127667513,Michelle,Manhattan,40.72781,-74.00039,Entire home/apt,185,30,0,0.0,1,342,expensive
65284316,Fabiola,Queens,40.75541,-73.93647,Entire home/apt,120,1,3,0.72,1,0,medium
224666178,Jacqueline,Brooklyn,40.71263,-73.9581,Entire home/apt,150,2,6,1.5,1,2,medium
16098958,Jeremy  Laura,Manhattan,40.77671,-73.95516,Entire home/apt,280,30,0,0.0,96,332,expensive
16098958,Jeremy  Laura,Manhattan,40.75619,-73.9654,Entire home/apt,135,30,0,0.0,96,306,medium
39329872,Maxime,Brooklyn,40.70857,-73.95258,Entire home/apt,110,6,3,0.98,1,25,medium
57746555,Diego,Brooklyn,40.71015,-73.96019,Entire home/apt,180,1,0,0.0,1,0,expensive
219517861,Sonder NYC,Manhattan,40.74868,-73.97563,Entire home/apt,257,2,8,2.03,327,108,expensive
219517861,Sonder NYC,Manhattan,40.74862,-73.97531,Entire home/apt,243,2,4,1.35,327,140,expensive
196613633,Zach,Brooklyn,40.69354,-73.97172,Private room,95,5,0,0.0,2,0,cheap
5409243,Katie Rose,Manhattan,40.82931,-73.94183,Private room,65,2,6,1.59,2,1,cheap
13733669,Madeleine,Manhattan,40.81134,-73.94097,Private room,59,4,7,1.59,1,0,cheap
201015598,Anchor,Brooklyn,40.6785,-73.91274,Shared room,35,1,2,0.75,17,49,cheap
73049484,Kumru,Brooklyn,40.66779,-73.92875,Entire home/apt,100,44,0,0.0,2,53,cheap
2115395,Amit,Queens,40.74479,-73.94997,Entire home/apt,107,31,2,0.9,1,133,medium
219517861,Sonder NYC,Manhattan,40.74921,-73.97395,Entire home/apt,308,2,6,1.55,327,81,expensive
244804004,C,Brooklyn,40.73738,-73.95679,Entire home/apt,99,4,10,2.36,2,19,cheap
244808289,Ann,Queens,40.67931,-73.80149,Private room,50,3,0,0.0,1,74,cheap
81534306,Nourdine,Manhattan,40.8524,-73.94214,Private room,70,1,0,0.0,2,0,cheap
137358866,Kazuya,Queens,40.74228,-73.90049,Private room,43,30,0,0.0,103,215,cheap
244817841,Aminul,Brooklyn,40.66954,-73.89539,Private room,35,7,4,1.19,13,260,cheap
168704622,Patrick,Queens,40.66294,-73.73292,Entire home/apt,300,2,4,0.97,1,364,expensive
65407018,Harmony,Brooklyn,40.72312,-73.93608,Private room,105,1,3,2.43,5,349,medium
131298733,Jen,Manhattan,40.78417,-73.94902,Private room,80,2,1,0.3,1,0,cheap
46081317,Fabiana,Queens,40.75547,-73.91539,Private room,48,20,2,0.91,3,0,cheap
50321289,Avery,Brooklyn,40.6837,-73.95655,Private room,51,3,5,1.52,3,0,cheap
244920495,Claudia,Manhattan,40.71919,-73.99654,Entire home/apt,120,60,1,0.39,1,37,medium
211549023,Studioplus,Manhattan,40.74766,-73.9868,Entire home/apt,260,2,2,1.13,13,259,expensive
187419882,Terrence  Skye,Manhattan,40.82899,-73.94185,Private room,82,2,4,0.94,3,90,cheap
27295569,Michael,Brooklyn,40.5767,-73.96,Private room,45,1,5,1.18,2,351,cheap
215778245,Jessy  Christian,Queens,40.74147,-73.86753,Shared room,23,1,8,2.12,6,308,cheap
235990293,Yanilin,Manhattan,40.84377,-73.94094,Private room,37,4,4,1.05,1,88,cheap
47518701,Jim,Brooklyn,40.67858,-73.98232,Entire home/apt,115,3,1,0.26,1,0,medium
219517861,Sonder NYC,Manhattan,40.74892,-73.97571,Entire home/apt,300,2,5,1.17,327,58,expensive
219517861,Sonder NYC,Manhattan,40.74763,-73.97524,Entire home/apt,316,2,5,1.17,327,76,expensive
219517861,Sonder NYC,Manhattan,40.74734,-73.97438,Entire home/apt,228,2,4,1.12,327,133,expensive
19303369,Hiroki,Queens,40.73878,-73.87711,Private room,32,30,0,0.0,37,0,cheap
242816206,Diaby,Bronx,40.82236,-73.90227,Private room,75,2,0,0.0,1,361,cheap
244973445,Shevon,Brooklyn,40.69466,-73.9106,Private room,100,1,0,0.0,1,35,cheap
244977552,Patty,Manhattan,40.78609,-73.95341,Entire home/apt,225,3,0,0.0,1,166,expensive
13615300,Aaron,Manhattan,40.82916,-73.9498,Entire home/apt,160,2,4,0.94,1,0,medium
245002893,Christopher,Queens,40.6684,-73.73563,Private room,42,5,2,0.9,2,178,cheap
156381151,Karim,Manhattan,40.72467,-73.98836,Private room,90,2,6,1.7,2,0,cheap
244804004,C,Brooklyn,40.73635,-73.95705,Private room,89,2,3,0.9,2,5,cheap
244817841,Aminul,Brooklyn,40.66954,-73.89575,Private room,35,180,0,0.0,13,189,cheap
11785148,Laura,Brooklyn,40.65438,-73.95624,Entire home/apt,83,14,1,0.3,1,163,cheap
12132369,Omar,Manhattan,40.73767,-73.97384,Entire home/apt,150,7,0,0.0,1,9,medium
218407281,Sahar,Manhattan,40.80551,-73.93654,Private room,75,2,3,1.17,1,332,cheap
15034908,Trendi,Manhattan,40.80782,-73.94132,Entire home/apt,278,3,4,0.99,2,133,expensive
17558599,Lisa,Brooklyn,40.67911,-73.9725,Entire home/apt,150,2,4,0.98,1,5,medium
489448,Tina,Brooklyn,40.69922,-73.92637,Private room,65,5,8,2.09,2,100,cheap
82326716,Nicolas,Brooklyn,40.6953,-73.94392,Entire home/apt,90,1,5,1.53,1,6,cheap
59089761,Gamze,Brooklyn,40.71107,-73.96449,Private room,55,30,0,0.0,1,87,cheap
51596474,Antony,Brooklyn,40.58539,-73.96984,Shared room,28,9,2,0.55,12,0,cheap
245206417,Mike,Manhattan,40.75616,-73.99408,Entire home/apt,132,10,9,2.45,1,174,medium
6895494,Esteban,Brooklyn,40.67981,-73.90606,Private room,29,3,5,1.74,1,18,cheap
244817841,Aminul,Brooklyn,40.66934,-73.89402,Private room,35,7,7,1.75,13,252,cheap
15764988,Giancarlo,Brooklyn,40.69835,-73.9361,Entire home/apt,100,3,5,1.17,1,326,cheap
244817841,Aminul,Brooklyn,40.66962,-73.89404,Private room,42,7,1,0.64,13,98,cheap
244817841,Aminul,Brooklyn,40.66946,-73.89404,Private room,35,7,5,1.33,13,116,cheap
244817841,Aminul,Brooklyn,40.66977,-73.89356,Private room,40,7,8,2.05,13,198,cheap
244817841,Aminul,Brooklyn,40.66974,-73.89569,Private room,38,7,6,1.64,13,301,cheap
244817841,Aminul,Brooklyn,40.6697,-73.8954,Private room,40,7,5,1.95,13,247,cheap
43044876,Haruhisa,Queens,40.73534,-73.87767,Private room,35,29,3,0.87,5,2,cheap
79567015,Yeufre,Bronx,40.81496,-73.92088,Private room,60,1,1,0.33,1,90,cheap
27736765,Myckie,Brooklyn,40.67899,-73.93548,Entire home/apt,160,100,0,0.0,1,0,medium
5409243,Katie Rose,Manhattan,40.82928,-73.94054,Entire home/apt,135,3,1,0.41,2,3,medium
6790993,Andrea,Brooklyn,40.68908,-73.9522,Private room,93,1,0,0.0,1,77,cheap
3002665,Zoe,Brooklyn,40.7146,-73.94167,Shared room,125,1,1,0.54,2,365,medium
219517861,Sonder NYC,Manhattan,40.7057,-74.01221,Entire home/apt,230,2,6,1.98,327,297,expensive
3901955,Lena,Manhattan,40.80556,-73.95497,Entire home/apt,134,7,0,0.0,1,9,medium
160618190,Melissa,Queens,40.70225,-73.81546,Entire home/apt,129,30,0,0.0,1,348,medium
245369413,Jason,Bronx,40.83485,-73.85954,Entire home/apt,93,5,1,0.23,1,306,cheap
2603586,Joseph,Manhattan,40.80761,-73.94305,Private room,150,2,0,0.0,1,6,medium
72166833,Shalini,Manhattan,40.84389,-73.93688,Private room,51,3,0,0.0,1,13,cheap
16098958,Jeremy  Laura,Manhattan,40.76651,-73.98752,Entire home/apt,202,30,1,0.77,96,327,expensive
48146336,Irina,Manhattan,40.76237,-73.99202,Entire home/apt,160,30,1,0.58,20,332,medium
227520154,Lumila,Brooklyn,40.70897,-73.96392,Private room,65,4,0,0.0,2,280,cheap
242594287,Thaweesab,Manhattan,40.76852,-73.98895,Private room,90,3,2,0.48,1,66,cheap
195509478,Jingyeong,Queens,40.74165,-73.90603,Private room,50,1,0,0.0,2,62,cheap
54645176,Alina,Manhattan,40.72712,-73.97763,Private room,220,3,1,0.23,1,0,expensive
10113653,Jessica,Brooklyn,40.69504,-73.9264,Private room,45,2,5,1.55,1,9,cheap
160356,Joseph,Manhattan,40.7253,-73.98401,Entire home/apt,250,1,5,1.47,4,233,expensive
7335887,Emily,Queens,40.69991,-73.89488,Entire home/apt,190,4,7,2.28,2,70,expensive
6410979,Alice,Brooklyn,40.68909,-73.94556,Entire home/apt,109,2,5,1.24,2,0,medium
137358866,Kazuya,Queens,40.74683,-73.90654,Private room,50,30,0,0.0,103,94,cheap
148960265,Randy,Manhattan,40.87618,-73.91268,Private room,40,3,0,0.0,3,308,cheap
12247755,Sinead,Manhattan,40.77961,-73.98474,Entire home/apt,150,14,3,0.98,1,0,medium
1284729,Selcuk,Manhattan,40.77756,-73.95408,Entire home/apt,137,7,1,0.33,1,12,medium
231870747,Ozzy,Manhattan,40.82455,-73.94585,Private room,44,14,2,1.71,1,0,cheap
139306955,Bianca,Queens,40.7164,-73.83501,Entire home/apt,150,5,3,0.99,1,75,medium
52835849,Heather,Brooklyn,40.70153,-73.92996,Private room,60,7,0,0.0,2,332,cheap
75011143,Ryan,Manhattan,40.76125,-73.98849,Entire home/apt,125,3,9,2.13,1,191,medium
219517861,Sonder NYC,Manhattan,40.74422,-73.97309,Entire home/apt,174,29,0,0.0,327,312,expensive
219517861,Sonder NYC,Manhattan,40.74436,-73.97223,Entire home/apt,192,29,0,0.0,327,329,expensive
319842,Andy,Manhattan,40.72681,-73.97955,Private room,185,2,0,0.0,1,26,expensive
25575398,Maya,Brooklyn,40.66828,-73.95341,Private room,70,5,3,0.9,1,9,cheap
112173787,Enrico,Manhattan,40.79191,-73.93982,Entire home/apt,166,2,2,0.65,1,0,expensive
245013643,Daria,Manhattan,40.73379,-73.98605,Entire home/apt,130,30,0,0.0,2,342,medium
776290,Barrett,Manhattan,40.72844,-73.98296,Entire home/apt,115,3,1,0.25,1,5,medium
241280089,Mary,Manhattan,40.85156,-73.93035,Private room,37,15,0,0.0,1,350,cheap
